graph_type,num_sensors,noise,amplitude,num_edges,mean_degree,mean_anomaly_degree,trace_L,trace_L2,lambda_2,lambda_max,tau,pfa,pd,repetition
grid,10,0.2,2.0,13,2.6,2.6105,26.0,98.0,0.45685272851040637,5.941623247098443,2.7524073853587976,0.0125,1.0,17
grid,10,0.2,2.0,13,2.6,2.587,26.0,98.0,0.45685272851040637,5.941623247098443,2.9647309740743752,0.0055,1.0,18
grid,10,0.2,2.0,13,2.6,2.58,26.0,98.0,0.45685272851040637,5.941623247098443,2.8178357503441145,0.0075,1.0,19
grid,10,0.2,3.0,13,2.6,2.6065,26.0,98.0,0.45685272851040637,5.941623247098443,2.778469161552071,0.01,1.0,0
grid,10,0.2,3.0,13,2.6,2.6055,26.0,98.0,0.45685272851040637,5.941623247098443,2.790725192642441,0.01,1.0,1
grid,10,0.2,3.0,13,2.6,2.606,26.0,98.0,0.45685272851040637,5.941623247098443,2.9050072831056966,0.009,1.0,2
grid,10,0.2,3.0,13,2.6,2.615,26.0,98.0,0.45685272851040637,5.941623247098443,2.730252111669259,0.0125,1.0,3
grid,10,0.2,3.0,13,2.6,2.6065,26.0,98.0,0.45685272851040637,5.941623247098443,2.7796552397753205,0.0105,1.0,4
grid,10,0.2,3.0,13,2.6,2.6045,26.0,98.0,0.45685272851040637,5.941623247098443,2.809465082425828,0.013,1.0,5
grid,10,0.2,3.0,13,2.6,2.5905,26.0,98.0,0.45685272851040637,5.941623247098443,2.7552231587918956,0.009,1.0,6
grid,10,0.2,3.0,13,2.6,2.607,26.0,98.0,0.45685272851040637,5.941623247098443,2.756557501783753,0.0105,1.0,7
grid,10,0.2,3.0,13,2.6,2.6005,26.0,98.0,0.45685272851040637,5.941623247098443,2.7959078143962497,0.011,1.0,8
grid,10,0.2,3.0,13,2.6,2.613,26.0,98.0,0.45685272851040637,5.941623247098443,2.925330327526765,0.0075,1.0,9
grid,10,0.2,3.0,13,2.6,2.6155,26.0,98.0,0.45685272851040637,5.941623247098443,2.6664200468881156,0.009,1.0,10
grid,10,0.2,3.0,13,2.6,2.608,26.0,98.0,0.45685272851040637,5.941623247098443,2.7293248934115324,0.015,1.0,11
grid,10,0.2,3.0,13,2.6,2.61,26.0,98.0,0.45685272851040637,5.941623247098443,2.8274526064098295,0.005,1.0,12
grid,10,0.2,3.0,13,2.6,2.58,26.0,98.0,0.45685272851040637,5.941623247098443,2.666896038917172,0.011,1.0,13
grid,10,0.2,3.0,13,2.6,2.592,26.0,98.0,0.45685272851040637,5.941623247098443,2.7523330610203924,0.0125,1.0,14
grid,10,0.2,3.0,13,2.6,2.5975,26.0,98.0,0.45685272851040637,5.941623247098443,2.787484751480776,0.0135,1.0,15
grid,10,0.2,3.0,13,2.6,2.625,26.0,98.0,0.45685272851040637,5.941623247098443,2.7919098567321603,0.013,1.0,16
grid,10,0.2,3.0,13,2.6,2.611,26.0,98.0,0.45685272851040637,5.941623247098443,2.8544590819652065,0.011,1.0,17
grid,10,0.2,3.0,13,2.6,2.601,26.0,98.0,0.45685272851040637,5.941623247098443,2.77637256294046,0.0105,1.0,18
grid,10,0.2,3.0,13,2.6,2.5925,26.0,98.0,0.45685272851040637,5.941623247098443,2.834140561969714,0.0075,1.0,19
grid,10,0.3,0.5,13,2.6,2.6125,26.0,98.0,0.45685272851040637,5.941623247098443,6.392779747370066,0.01,0.033,0
grid,10,0.3,0.5,13,2.6,2.595,26.0,98.0,0.45685272851040637,5.941623247098443,5.972923306010578,0.0195,0.0455,1
grid,10,0.3,0.5,13,2.6,2.594,26.0,98.0,0.45685272851040637,5.941623247098443,6.451852720486966,0.009,0.0365,2
grid,10,0.3,0.5,13,2.6,2.599,26.0,98.0,0.45685272851040637,5.941623247098443,5.913132568103603,0.0135,0.059,3
grid,10,0.3,0.5,13,2.6,2.623,26.0,98.0,0.45685272851040637,5.941623247098443,6.130946255399783,0.0075,0.0445,4
grid,10,0.3,0.5,13,2.6,2.5745,26.0,98.0,0.45685272851040637,5.941623247098443,6.356286246911672,0.0115,0.04,5
grid,10,0.3,0.5,13,2.6,2.591,26.0,98.0,0.45685272851040637,5.941623247098443,6.469612493660494,0.009,0.0265,6
grid,10,0.3,0.5,13,2.6,2.6085,26.0,98.0,0.45685272851040637,5.941623247098443,5.991047919487037,0.016,0.05,7
grid,10,0.3,0.5,13,2.6,2.615,26.0,98.0,0.45685272851040637,5.941623247098443,6.230099979906689,0.0125,0.0415,8
grid,10,0.3,0.5,13,2.6,2.604,26.0,98.0,0.45685272851040637,5.941623247098443,6.699213581500698,0.01,0.0325,9
grid,10,0.3,0.5,13,2.6,2.58,26.0,98.0,0.45685272851040637,5.941623247098443,6.34503706296448,0.012,0.044,10
grid,10,0.3,0.5,13,2.6,2.586,26.0,98.0,0.45685272851040637,5.941623247098443,6.264377004072287,0.0085,0.0435,11
grid,10,0.3,0.5,13,2.6,2.6115,26.0,98.0,0.45685272851040637,5.941623247098443,6.2565501807433614,0.0105,0.039,12
grid,10,0.3,0.5,13,2.6,2.596,26.0,98.0,0.45685272851040637,5.941623247098443,6.141978305103321,0.0185,0.042,13
grid,10,0.3,0.5,13,2.6,2.586,26.0,98.0,0.45685272851040637,5.941623247098443,6.307916152993885,0.009,0.0405,14
grid,10,0.3,0.5,13,2.6,2.6045,26.0,98.0,0.45685272851040637,5.941623247098443,6.511866744373042,0.0095,0.0355,15
grid,10,0.3,0.5,13,2.6,2.5925,26.0,98.0,0.45685272851040637,5.941623247098443,6.354522626569115,0.0075,0.0375,16
grid,10,0.3,0.5,13,2.6,2.606,26.0,98.0,0.45685272851040637,5.941623247098443,6.3219023519536295,0.0095,0.0445,17
grid,10,0.3,0.5,13,2.6,2.5805,26.0,98.0,0.45685272851040637,5.941623247098443,5.875220734253702,0.014,0.053,18
grid,10,0.3,0.5,13,2.6,2.595,26.0,98.0,0.45685272851040637,5.941623247098443,6.239941933327971,0.0115,0.04,19
grid,10,0.3,1.0,13,2.6,2.582,26.0,98.0,0.45685272851040637,5.941623247098443,6.044789760006518,0.014,0.2685,0
grid,10,0.3,1.0,13,2.6,2.605,26.0,98.0,0.45685272851040637,5.941623247098443,5.996677507344802,0.014,0.269,1
grid,10,0.3,1.0,13,2.6,2.6275,26.0,98.0,0.45685272851040637,5.941623247098443,6.125955705806179,0.0155,0.2595,2
grid,10,0.3,1.0,13,2.6,2.5805,26.0,98.0,0.45685272851040637,5.941623247098443,6.177290283886294,0.014,0.237,3
grid,10,0.3,1.0,13,2.6,2.5955,26.0,98.0,0.45685272851040637,5.941623247098443,6.5155005928371645,0.011,0.2165,4
grid,10,0.3,1.0,13,2.6,2.5985,26.0,98.0,0.45685272851040637,5.941623247098443,6.66357150163921,0.0075,0.1855,5
grid,10,0.3,1.0,13,2.6,2.6135,26.0,98.0,0.45685272851040637,5.941623247098443,6.518842046745308,0.01,0.212,6
grid,10,0.3,1.0,13,2.6,2.604,26.0,98.0,0.45685272851040637,5.941623247098443,6.765741698864724,0.006,0.183,7
grid,10,0.3,1.0,13,2.6,2.599,26.0,98.0,0.45685272851040637,5.941623247098443,6.30504513123966,0.007,0.237,8
grid,10,0.3,1.0,13,2.6,2.565,26.0,98.0,0.45685272851040637,5.941623247098443,6.105866527820896,0.014,0.2465,9
grid,10,0.3,1.0,13,2.6,2.593,26.0,98.0,0.45685272851040637,5.941623247098443,6.389291600495175,0.013,0.218,10
grid,10,0.3,1.0,13,2.6,2.6325,26.0,98.0,0.45685272851040637,5.941623247098443,6.67269436820222,0.007,0.1835,11
grid,10,0.3,1.0,13,2.6,2.608,26.0,98.0,0.45685272851040637,5.941623247098443,6.1535472222534375,0.013,0.25,12
grid,10,0.3,1.0,13,2.6,2.6075,26.0,98.0,0.45685272851040637,5.941623247098443,5.933427584353549,0.011,0.2725,13
grid,10,0.3,1.0,13,2.6,2.583,26.0,98.0,0.45685272851040637,5.941623247098443,6.363629624569133,0.0115,0.227,14
grid,10,0.3,1.0,13,2.6,2.5995,26.0,98.0,0.45685272851040637,5.941623247098443,6.339545616426542,0.01,0.227,15
grid,10,0.3,1.0,13,2.6,2.585,26.0,98.0,0.45685272851040637,5.941623247098443,6.591833195637649,0.0035,0.215,16
grid,10,0.3,1.0,13,2.6,2.6155,26.0,98.0,0.45685272851040637,5.941623247098443,6.52319460013723,0.0135,0.2175,17
grid,10,0.3,1.0,13,2.6,2.603,26.0,98.0,0.45685272851040637,5.941623247098443,6.272623747198258,0.009,0.2545,18
grid,10,0.3,1.0,13,2.6,2.5885,26.0,98.0,0.45685272851040637,5.941623247098443,6.193273869276604,0.008,0.2575,19
grid,10,0.3,1.5,13,2.6,2.603,26.0,98.0,0.45685272851040637,5.941623247098443,6.310072477364429,0.012,0.6795,0
grid,10,0.3,1.5,13,2.6,2.57,26.0,98.0,0.45685272851040637,5.941623247098443,6.268496662011628,0.0105,0.6915,1
grid,10,0.3,1.5,13,2.6,2.601,26.0,98.0,0.45685272851040637,5.941623247098443,6.214855301998883,0.0105,0.685,2
grid,10,0.3,1.5,13,2.6,2.6055,26.0,98.0,0.45685272851040637,5.941623247098443,6.649055121957923,0.006,0.6345,3
grid,10,0.3,1.5,13,2.6,2.584,26.0,98.0,0.45685272851040637,5.941623247098443,6.49178145808073,0.0105,0.6395,4
grid,10,0.3,1.5,13,2.6,2.5905,26.0,98.0,0.45685272851040637,5.941623247098443,6.126134973866895,0.0195,0.69,5
grid,10,0.3,1.5,13,2.6,2.6125,26.0,98.0,0.45685272851040637,5.941623247098443,6.535123488098951,0.0065,0.649,6
grid,10,0.3,1.5,13,2.6,2.594,26.0,98.0,0.45685272851040637,5.941623247098443,6.280702119881516,0.011,0.673,7
grid,10,0.3,1.5,13,2.6,2.59,26.0,98.0,0.45685272851040637,5.941623247098443,6.669409221707647,0.0085,0.6285,8
grid,10,0.3,1.5,13,2.6,2.57,26.0,98.0,0.45685272851040637,5.941623247098443,6.495430977341999,0.008,0.655,9
grid,10,0.3,1.5,13,2.6,2.5745,26.0,98.0,0.45685272851040637,5.941623247098443,6.094592357104195,0.0145,0.696,10
grid,10,0.3,1.5,13,2.6,2.6035,26.0,98.0,0.45685272851040637,5.941623247098443,6.570515314985957,0.0055,0.6605,11
grid,10,0.3,1.5,13,2.6,2.6195,26.0,98.0,0.45685272851040637,5.941623247098443,6.688071194761925,0.0085,0.626,12
grid,10,0.3,1.5,13,2.6,2.6075,26.0,98.0,0.45685272851040637,5.941623247098443,6.280771853237156,0.011,0.677,13
grid,10,0.3,1.5,13,2.6,2.594,26.0,98.0,0.45685272851040637,5.941623247098443,6.039748364855888,0.0135,0.7,14
grid,10,0.3,1.5,13,2.6,2.5935,26.0,98.0,0.45685272851040637,5.941623247098443,5.971285310504591,0.0175,0.7225,15
grid,10,0.3,1.5,13,2.6,2.6,26.0,98.0,0.45685272851040637,5.941623247098443,6.753013014199731,0.0035,0.6135,16
grid,10,0.3,1.5,13,2.6,2.603,26.0,98.0,0.45685272851040637,5.941623247098443,6.180275754270731,0.0085,0.6775,17
grid,10,0.3,1.5,13,2.6,2.6255,26.0,98.0,0.45685272851040637,5.941623247098443,6.515701738916784,0.0135,0.6465,18
grid,10,0.3,1.5,13,2.6,2.618,26.0,98.0,0.45685272851040637,5.941623247098443,6.3605311792584915,0.013,0.652,19
grid,10,0.3,2.0,13,2.6,2.62,26.0,98.0,0.45685272851040637,5.941623247098443,6.394144638992859,0.0105,0.9455,0
grid,10,0.3,2.0,13,2.6,2.6245,26.0,98.0,0.45685272851040637,5.941623247098443,6.751634677038094,0.009,0.929,1
grid,10,0.3,2.0,13,2.6,2.6235,26.0,98.0,0.45685272851040637,5.941623247098443,6.116918771183197,0.0105,0.961,2
grid,10,0.3,2.0,13,2.6,2.629,26.0,98.0,0.45685272851040637,5.941623247098443,6.2314161165230875,0.0105,0.9615,3
grid,10,0.3,2.0,13,2.6,2.6025,26.0,98.0,0.45685272851040637,5.941623247098443,6.11418193208913,0.015,0.961,4
grid,10,0.3,2.0,13,2.6,2.6165,26.0,98.0,0.45685272851040637,5.941623247098443,6.328460194010623,0.0115,0.9405,5
grid,10,0.3,2.0,13,2.6,2.5965,26.0,98.0,0.45685272851040637,5.941623247098443,6.768694301430699,0.0115,0.929,6
grid,10,0.3,2.0,13,2.6,2.5835,26.0,98.0,0.45685272851040637,5.941623247098443,6.203763634352534,0.009,0.954,7
grid,10,0.3,2.0,13,2.6,2.599,26.0,98.0,0.45685272851040637,5.941623247098443,6.345589970914532,0.0055,0.946,8
grid,10,0.3,2.0,13,2.6,2.5795,26.0,98.0,0.45685272851040637,5.941623247098443,6.358423258580422,0.0135,0.9495,9
grid,10,0.3,2.0,13,2.6,2.612,26.0,98.0,0.45685272851040637,5.941623247098443,6.368149274403554,0.0095,0.9475,10
grid,10,0.3,2.0,13,2.6,2.6085,26.0,98.0,0.45685272851040637,5.941623247098443,6.343690007603772,0.01,0.9565,11
grid,10,0.3,2.0,13,2.6,2.614,26.0,98.0,0.45685272851040637,5.941623247098443,6.179293596830877,0.013,0.9525,12
grid,10,0.3,2.0,13,2.6,2.5975,26.0,98.0,0.45685272851040637,5.941623247098443,6.132716990283073,0.0145,0.9505,13
grid,10,0.3,2.0,13,2.6,2.578,26.0,98.0,0.45685272851040637,5.941623247098443,6.967241051166788,0.005,0.929,14
grid,10,0.3,2.0,13,2.6,2.593,26.0,98.0,0.45685272851040637,5.941623247098443,6.278132817177634,0.0115,0.952,15
grid,10,0.3,2.0,13,2.6,2.5975,26.0,98.0,0.45685272851040637,5.941623247098443,6.19806903659888,0.014,0.948,16
grid,10,0.3,2.0,13,2.6,2.5995,26.0,98.0,0.45685272851040637,5.941623247098443,6.367029078704706,0.0095,0.9555,17
grid,10,0.3,2.0,13,2.6,2.6195,26.0,98.0,0.45685272851040637,5.941623247098443,6.422046454469651,0.01,0.9515,18
grid,10,0.3,2.0,13,2.6,2.605,26.0,98.0,0.45685272851040637,5.941623247098443,6.310124818516762,0.014,0.952,19
grid,10,0.3,3.0,13,2.6,2.6205,26.0,98.0,0.45685272851040637,5.941623247098443,6.260140126432784,0.0155,1.0,0
grid,10,0.3,3.0,13,2.6,2.5885,26.0,98.0,0.45685272851040637,5.941623247098443,6.271845795601796,0.0115,0.9995,1
grid,10,0.3,3.0,13,2.6,2.6005,26.0,98.0,0.45685272851040637,5.941623247098443,6.6207307066083505,0.006,1.0,2
grid,10,0.3,3.0,13,2.6,2.5975,26.0,98.0,0.45685272851040637,5.941623247098443,6.360171345623865,0.0085,1.0,3
grid,10,0.3,3.0,13,2.6,2.603,26.0,98.0,0.45685272851040637,5.941623247098443,6.3882237222204985,0.013,1.0,4
grid,10,0.3,3.0,13,2.6,2.6185,26.0,98.0,0.45685272851040637,5.941623247098443,6.071137223126788,0.0195,1.0,5
grid,10,0.3,3.0,13,2.6,2.626,26.0,98.0,0.45685272851040637,5.941623247098443,6.420020838447846,0.005,1.0,6
grid,10,0.3,3.0,13,2.6,2.5935,26.0,98.0,0.45685272851040637,5.941623247098443,6.215076192876154,0.0125,1.0,7
grid,10,0.3,3.0,13,2.6,2.5905,26.0,98.0,0.45685272851040637,5.941623247098443,5.905329159693933,0.0205,1.0,8
grid,10,0.3,3.0,13,2.6,2.6115,26.0,98.0,0.45685272851040637,5.941623247098443,6.249390431627332,0.0125,1.0,9
grid,10,0.3,3.0,13,2.6,2.6025,26.0,98.0,0.45685272851040637,5.941623247098443,6.708814670376708,0.005,1.0,10
grid,10,0.3,3.0,13,2.6,2.62,26.0,98.0,0.45685272851040637,5.941623247098443,6.731366403083863,0.007,1.0,11
grid,10,0.3,3.0,13,2.6,2.6055,26.0,98.0,0.45685272851040637,5.941623247098443,5.693350817144269,0.018,1.0,12
grid,10,0.3,3.0,13,2.6,2.5935,26.0,98.0,0.45685272851040637,5.941623247098443,6.427769673334023,0.0125,1.0,13
grid,10,0.3,3.0,13,2.6,2.6115,26.0,98.0,0.45685272851040637,5.941623247098443,6.103352325993606,0.014,0.9995,14
grid,10,0.3,3.0,13,2.6,2.6015,26.0,98.0,0.45685272851040637,5.941623247098443,6.328109526588925,0.0115,1.0,15
grid,10,0.3,3.0,13,2.6,2.6015,26.0,98.0,0.45685272851040637,5.941623247098443,6.158060812078621,0.0105,1.0,16
grid,10,0.3,3.0,13,2.6,2.6205,26.0,98.0,0.45685272851040637,5.941623247098443,6.388706160131997,0.0095,1.0,17
grid,10,0.3,3.0,13,2.6,2.5755,26.0,98.0,0.45685272851040637,5.941623247098443,6.4651989683742555,0.011,1.0,18
grid,10,0.3,3.0,13,2.6,2.617,26.0,98.0,0.45685272851040637,5.941623247098443,6.314327281278286,0.0085,1.0,19
grid,20,0.1,0.5,31,3.1,3.077,62.0,264.0,0.3819660112501048,7.032247551122993,1.3174169536034928,0.013,0.523,0
grid,20,0.1,0.5,31,3.1,3.08,62.0,264.0,0.3819660112501048,7.032247551122993,1.2592587031329971,0.015,0.5655,1
grid,20,0.1,0.5,31,3.1,3.1085,62.0,264.0,0.3819660112501048,7.032247551122993,1.3243590371216556,0.011,0.509,2
grid,20,0.1,0.5,31,3.1,3.1165,62.0,264.0,0.3819660112501048,7.032247551122993,1.2453276968493214,0.0215,0.565,3
grid,20,0.1,0.5,31,3.1,3.107,62.0,264.0,0.3819660112501048,7.032247551122993,1.2943485220323179,0.01,0.5325,4
grid,20,0.1,0.5,31,3.1,3.1095,62.0,264.0,0.3819660112501048,7.032247551122993,1.3111288958326552,0.011,0.534,5
grid,20,0.1,0.5,31,3.1,3.1275,62.0,264.0,0.3819660112501048,7.032247551122993,1.2990505255397553,0.01,0.556,6
grid,20,0.1,0.5,31,3.1,3.098,62.0,264.0,0.3819660112501048,7.032247551122993,1.2653176995409474,0.015,0.567,7
grid,20,0.1,0.5,31,3.1,3.086,62.0,264.0,0.3819660112501048,7.032247551122993,1.253514015512765,0.0165,0.5805,8
grid,20,0.1,0.5,31,3.1,3.0955,62.0,264.0,0.3819660112501048,7.032247551122993,1.2330581468586068,0.0165,0.6145,9
grid,20,0.1,0.5,31,3.1,3.1185,62.0,264.0,0.3819660112501048,7.032247551122993,1.3120618629870349,0.009,0.529,10
grid,20,0.1,0.5,31,3.1,3.0895,62.0,264.0,0.3819660112501048,7.032247551122993,1.2974521159026973,0.009,0.5305,11
grid,20,0.1,0.5,31,3.1,3.086,62.0,264.0,0.3819660112501048,7.032247551122993,1.222410657141025,0.021,0.598,12
grid,20,0.1,0.5,31,3.1,3.0865,62.0,264.0,0.3819660112501048,7.032247551122993,1.256669600253996,0.0155,0.5635,13
grid,20,0.1,0.5,31,3.1,3.0735,62.0,264.0,0.3819660112501048,7.032247551122993,1.3503004471750495,0.007,0.4945,14
grid,20,0.1,0.5,31,3.1,3.0865,62.0,264.0,0.3819660112501048,7.032247551122993,1.253208452317695,0.013,0.592,15
grid,20,0.1,0.5,31,3.1,3.0805,62.0,264.0,0.3819660112501048,7.032247551122993,1.3063853311903078,0.008,0.5165,16
grid,20,0.1,0.5,31,3.1,3.113,62.0,264.0,0.3819660112501048,7.032247551122993,1.322724901929517,0.012,0.5255,17
grid,20,0.1,0.5,31,3.1,3.0975,62.0,264.0,0.3819660112501048,7.032247551122993,1.2761648520069622,0.015,0.5565,18
grid,20,0.1,0.5,31,3.1,3.118,62.0,264.0,0.3819660112501048,7.032247551122993,1.2694149953155962,0.0105,0.5705,19
grid,20,0.1,1.0,31,3.1,3.067,62.0,264.0,0.3819660112501048,7.032247551122993,1.2599647000054952,0.013,1.0,0
grid,20,0.1,1.0,31,3.1,3.1085,62.0,264.0,0.3819660112501048,7.032247551122993,1.3282632750036807,0.009,1.0,1
grid,20,0.1,1.0,31,3.1,3.1045,62.0,264.0,0.3819660112501048,7.032247551122993,1.2518564691564347,0.013,1.0,2
grid,20,0.1,1.0,31,3.1,3.111,62.0,264.0,0.3819660112501048,7.032247551122993,1.2314663361501705,0.0165,0.9995,3
grid,20,0.1,1.0,31,3.1,3.087,62.0,264.0,0.3819660112501048,7.032247551122993,1.3112592923186461,0.01,1.0,4
grid,20,0.1,1.0,31,3.1,3.1,62.0,264.0,0.3819660112501048,7.032247551122993,1.3563967630760607,0.0045,1.0,5
grid,20,0.1,1.0,31,3.1,3.1145,62.0,264.0,0.3819660112501048,7.032247551122993,1.2757664753739517,0.0105,1.0,6
grid,20,0.1,1.0,31,3.1,3.1145,62.0,264.0,0.3819660112501048,7.032247551122993,1.2980929645577204,0.0075,1.0,7
grid,20,0.1,1.0,31,3.1,3.0885,62.0,264.0,0.3819660112501048,7.032247551122993,1.2707291920872585,0.0115,1.0,8
grid,20,0.1,1.0,31,3.1,3.1085,62.0,264.0,0.3819660112501048,7.032247551122993,1.2448266755219883,0.0165,1.0,9
grid,20,0.1,1.0,31,3.1,3.096,62.0,264.0,0.3819660112501048,7.032247551122993,1.2620072773762014,0.0125,1.0,10
grid,20,0.1,1.0,31,3.1,3.1,62.0,264.0,0.3819660112501048,7.032247551122993,1.2744018049715296,0.014,1.0,11
grid,20,0.1,1.0,31,3.1,3.128,62.0,264.0,0.3819660112501048,7.032247551122993,1.2730229100540953,0.0145,0.9995,12
grid,20,0.1,1.0,31,3.1,3.067,62.0,264.0,0.3819660112501048,7.032247551122993,1.2540047579215716,0.0125,0.9995,13
grid,20,0.1,1.0,31,3.1,3.084,62.0,264.0,0.3819660112501048,7.032247551122993,1.2399285200445074,0.01,0.9995,14
grid,20,0.1,1.0,31,3.1,3.101,62.0,264.0,0.3819660112501048,7.032247551122993,1.2436895518339715,0.0155,1.0,15
grid,20,0.1,1.0,31,3.1,3.108,62.0,264.0,0.3819660112501048,7.032247551122993,1.2583951089022785,0.0155,1.0,16
grid,20,0.1,1.0,31,3.1,3.1005,62.0,264.0,0.3819660112501048,7.032247551122993,1.269797770423626,0.014,0.9995,17
grid,20,0.1,1.0,31,3.1,3.1125,62.0,264.0,0.3819660112501048,7.032247551122993,1.3032640547821552,0.012,1.0,18
grid,20,0.1,1.0,31,3.1,3.088,62.0,264.0,0.3819660112501048,7.032247551122993,1.2768273934064158,0.0135,0.9985,19
grid,20,0.1,1.5,31,3.1,3.0915,62.0,264.0,0.3819660112501048,7.032247551122993,1.2644915642069052,0.007,1.0,0
grid,20,0.1,1.5,31,3.1,3.11,62.0,264.0,0.3819660112501048,7.032247551122993,1.2745452708718674,0.0095,1.0,1
grid,20,0.1,1.5,31,3.1,3.0885,62.0,264.0,0.3819660112501048,7.032247551122993,1.289743793666075,0.0125,1.0,2
grid,20,0.1,1.5,31,3.1,3.108,62.0,264.0,0.3819660112501048,7.032247551122993,1.268895141158753,0.015,1.0,3
grid,20,0.1,1.5,31,3.1,3.102,62.0,264.0,0.3819660112501048,7.032247551122993,1.280860120064765,0.0075,1.0,4
grid,20,0.1,1.5,31,3.1,3.086,62.0,264.0,0.3819660112501048,7.032247551122993,1.3080354327531671,0.0125,1.0,5
grid,20,0.1,1.5,31,3.1,3.102,62.0,264.0,0.3819660112501048,7.032247551122993,1.3081485755424092,0.0095,1.0,6
grid,20,0.1,1.5,31,3.1,3.1115,62.0,264.0,0.3819660112501048,7.032247551122993,1.2928701162210368,0.011,1.0,7
grid,20,0.1,1.5,31,3.1,3.098,62.0,264.0,0.3819660112501048,7.032247551122993,1.2221261971842183,0.017,1.0,8
grid,20,0.1,1.5,31,3.1,3.1235,62.0,264.0,0.3819660112501048,7.032247551122993,1.3599309791132428,0.004,1.0,9
grid,20,0.1,1.5,31,3.1,3.0855,62.0,264.0,0.3819660112501048,7.032247551122993,1.2968393862417114,0.007,1.0,10
grid,20,0.1,1.5,31,3.1,3.1105,62.0,264.0,0.3819660112501048,7.032247551122993,1.3250240951230028,0.007,1.0,11
grid,20,0.1,1.5,31,3.1,3.0795,62.0,264.0,0.3819660112501048,7.032247551122993,1.338246740653203,0.006,1.0,12
grid,20,0.1,1.5,31,3.1,3.0955,62.0,264.0,0.3819660112501048,7.032247551122993,1.2758569281203265,0.014,1.0,13
grid,20,0.1,1.5,31,3.1,3.104,62.0,264.0,0.3819660112501048,7.032247551122993,1.3134430735919334,0.0115,1.0,14
grid,20,0.1,1.5,31,3.1,3.092,62.0,264.0,0.3819660112501048,7.032247551122993,1.2936046452148025,0.01,1.0,15
grid,20,0.1,1.5,31,3.1,3.094,62.0,264.0,0.3819660112501048,7.032247551122993,1.277121293061421,0.016,1.0,16
grid,20,0.1,1.5,31,3.1,3.1135,62.0,264.0,0.3819660112501048,7.032247551122993,1.2921193134193683,0.013,1.0,17
grid,20,0.1,1.5,31,3.1,3.097,62.0,264.0,0.3819660112501048,7.032247551122993,1.2516209407928063,0.017,1.0,18
grid,20,0.1,1.5,31,3.1,3.0785,62.0,264.0,0.3819660112501048,7.032247551122993,1.3193826505117667,0.0115,1.0,19
grid,20,0.1,2.0,31,3.1,3.1085,62.0,264.0,0.3819660112501048,7.032247551122993,1.23346644679229,0.0155,1.0,0
grid,20,0.1,2.0,31,3.1,3.108,62.0,264.0,0.3819660112501048,7.032247551122993,1.2768954147026554,0.0145,1.0,1
grid,20,0.1,2.0,31,3.1,3.111,62.0,264.0,0.3819660112501048,7.032247551122993,1.3060403189117684,0.008,1.0,2
grid,20,0.1,2.0,31,3.1,3.1,62.0,264.0,0.3819660112501048,7.032247551122993,1.3001384617097913,0.0085,1.0,3
grid,20,0.1,2.0,31,3.1,3.0955,62.0,264.0,0.3819660112501048,7.032247551122993,1.3091877253131348,0.0055,1.0,4
grid,20,0.1,2.0,31,3.1,3.0925,62.0,264.0,0.3819660112501048,7.032247551122993,1.3369269172629483,0.004,1.0,5
grid,20,0.1,2.0,31,3.1,3.1125,62.0,264.0,0.3819660112501048,7.032247551122993,1.3063757662589275,0.0085,1.0,6
grid,20,0.1,2.0,31,3.1,3.0855,62.0,264.0,0.3819660112501048,7.032247551122993,1.3508630187830095,0.0055,1.0,7
grid,20,0.1,2.0,31,3.1,3.1055,62.0,264.0,0.3819660112501048,7.032247551122993,1.2875142681698082,0.0105,1.0,8
grid,20,0.1,2.0,31,3.1,3.0985,62.0,264.0,0.3819660112501048,7.032247551122993,1.2786745362341874,0.009,1.0,9
grid,20,0.1,2.0,31,3.1,3.1125,62.0,264.0,0.3819660112501048,7.032247551122993,1.302307269507459,0.0095,1.0,10
grid,20,0.1,2.0,31,3.1,3.0825,62.0,264.0,0.3819660112501048,7.032247551122993,1.3337674066035512,0.008,1.0,11
grid,20,0.1,2.0,31,3.1,3.1155,62.0,264.0,0.3819660112501048,7.032247551122993,1.2497010747752266,0.014,1.0,12
grid,20,0.1,2.0,31,3.1,3.0995,62.0,264.0,0.3819660112501048,7.032247551122993,1.3249398719674037,0.0095,1.0,13
grid,20,0.1,2.0,31,3.1,3.0875,62.0,264.0,0.3819660112501048,7.032247551122993,1.2631269482972887,0.016,1.0,14
grid,20,0.1,2.0,31,3.1,3.1375,62.0,264.0,0.3819660112501048,7.032247551122993,1.2789035914923963,0.0145,1.0,15
grid,20,0.1,2.0,31,3.1,3.1205,62.0,264.0,0.3819660112501048,7.032247551122993,1.301061556695716,0.0085,1.0,16
grid,20,0.1,2.0,31,3.1,3.094,62.0,264.0,0.3819660112501048,7.032247551122993,1.3308078943662534,0.009,1.0,17
grid,20,0.1,2.0,31,3.1,3.126,62.0,264.0,0.3819660112501048,7.032247551122993,1.352511771263048,0.006,1.0,18
grid,20,0.1,2.0,31,3.1,3.0945,62.0,264.0,0.3819660112501048,7.032247551122993,1.2289663064067222,0.021,1.0,19
grid,20,0.1,3.0,31,3.1,3.0875,62.0,264.0,0.3819660112501048,7.032247551122993,1.2868505957862195,0.0085,1.0,0
