split,graph_type,num_sensors,noise,amplitude,repetition,node_degree,trials,successes,observed_pd,num_edges,mean_degree,degree_std,degree_cv,trace_L,trace_L2,lambda_2,lambda_max,tau,pfa,R_mean,R_local,R_full
train,erdos_renyi,12,0.3,1.25,7,5.0,754,291,0.3859416445623342,35,5.833333333333333,1.2801909579781012,0.2194613070819602,70.0,498.0,2.6676200429695323,10.1714640095773,15.192767722094057,0.0095,3.20896249542198,2.7505392817902687,1.5642968447593735
train,erdos_renyi,12,0.3,1.25,7,6.0,1014,508,0.5009861932938856,35,5.833333333333333,1.2801909579781012,0.2194613070819602,70.0,498.0,2.6676200429695323,10.1714640095773,15.192767722094057,0.0095,3.20896249542198,3.3006471381483227,1.6652994619436108
train,erdos_renyi,12,0.3,1.25,7,7.0,245,157,0.6408163265306123,35,5.833333333333333,1.2801909579781012,0.2194613070819602,70.0,498.0,2.6676200429695323,10.1714640095773,15.192767722094057,0.0095,3.20896249542198,3.8507549945063766,1.738794315484025
train,erdos_renyi,12,0.3,1.25,7,8.0,490,332,0.6775510204081633,35,5.833333333333333,1.2801909579781012,0.2194613070819602,70.0,498.0,2.6676200429695323,10.1714640095773,15.192767722094057,0.0095,3.20896249542198,4.4008628508644305,1.7936458270889797
train,erdos_renyi,12,0.3,1.25,8,2.0,489,68,0.1390593047034765,22,3.6666666666666665,0.9428090415820634,0.25712973861329,44.0,216.0,1.0229330581347378,7.011390799451975,9.853160712998324,0.009,3.062718441881695,1.670573695571834,1.1918975853430702
train,erdos_renyi,12,0.3,1.25,8,3.0,526,149,0.2832699619771863,22,3.6666666666666665,0.9428090415820634,0.25712973861329,44.0,216.0,1.0229330581347378,7.011390799451975,9.853160712998324,0.009,3.062718441881695,2.505860543357751,1.4641861577926436
train,erdos_renyi,12,0.3,1.25,8,4.0,1533,761,0.4964122635355512,22,3.6666666666666665,0.9428090415820634,0.25712973861329,44.0,216.0,1.0229330581347378,7.011390799451975,9.853160712998324,0.009,3.062718441881695,3.341147391143668,1.6274055208898035
train,erdos_renyi,12,0.3,1.25,8,5.0,452,282,0.6238938053097345,22,3.6666666666666665,0.9428090415820634,0.25712973861329,44.0,216.0,1.0229330581347378,7.011390799451975,9.853160712998324,0.009,3.062718441881695,4.176434238929585,1.7308114032709652
train,erdos_renyi,12,0.3,1.25,9,2.0,751,126,0.1677762982689747,22,3.6666666666666665,1.649915822768611,0.4499770425732576,44.0,238.0,1.0026703047737189,9.13960214765854,9.581692128045615,0.017,2.9177324847541444,1.5914904462295336,1.1621517840996887
train,erdos_renyi,12,0.3,1.25,9,3.0,1020,349,0.34215686274509804,22,3.6666666666666665,1.649915822768611,0.4499770425732576,44.0,238.0,1.0026703047737189,9.13960214765854,9.581692128045615,0.017,2.9177324847541444,2.3872356693443004,1.4393740182781645
train,erdos_renyi,12,0.3,1.25,9,4.0,484,243,0.5020661157024794,22,3.6666666666666665,1.649915822768611,0.4499770425732576,44.0,238.0,1.0026703047737189,9.13960214765854,9.581692128045615,0.017,2.9177324847541444,3.1829808924590672,1.6080925028501
train,erdos_renyi,12,0.3,1.25,9,5.0,518,340,0.6563706563706564,22,3.6666666666666665,1.649915822768611,0.4499770425732576,44.0,238.0,1.0026703047737189,9.13960214765854,9.581692128045615,0.017,2.9177324847541444,3.978726115573834,1.7158688669218658
train,erdos_renyi,12,0.3,1.25,9,8.0,227,194,0.8546255506607929,22,3.6666666666666665,1.649915822768611,0.4499770425732576,44.0,238.0,1.0026703047737189,9.13960214765854,9.581692128045615,0.017,2.9177324847541444,6.3659617849181345,1.8768768768768769
train,erdos_renyi,12,0.3,1.75,0,4.0,236,174,0.7372881355932204,36,6.0,1.1547005383792515,0.19245008972987523,72.0,520.0,3.30865241595716,9.754845836533281,15.099712149654387,0.0065,6.330939577990849,4.2206263853272326,2.21907181358658
train,erdos_renyi,12,0.3,1.75,0,5.0,1013,871,0.859822309970385,36,6.0,1.1547005383792515,0.19245008972987523,72.0,520.0,3.30865241595716,9.754845836533281,15.099712149654387,0.0065,6.330939577990849,5.275782981659041,2.3769896235773667
train,erdos_renyi,12,0.3,1.75,0,6.0,493,448,0.9087221095334685,36,6.0,1.1547005383792515,0.19245008972987523,72.0,520.0,3.30865241595716,9.754845836533281,15.099712149654387,0.0065,6.330939577990849,6.330939577990849,2.483811258668694
train,erdos_renyi,12,0.3,1.75,0,7.0,1032,968,0.937984496124031,36,6.0,1.1547005383792515,0.19245008972987523,72.0,520.0,3.30865241595716,9.754845836533281,15.099712149654387,0.0065,6.330939577990849,7.386096174322657,2.5592750772350783
train,erdos_renyi,12,0.3,1.75,0,8.0,226,222,0.9823008849557522,36,6.0,1.1547005383792515,0.19245008972987523,72.0,520.0,3.30865241595716,9.754845836533281,15.099712149654387,0.0065,6.330939577990849,8.441252770654465,2.61462213676178
train,erdos_renyi,12,0.3,1.75,1,3.0,238,140,0.5882352941176471,31,5.166666666666667,1.2133516482134197,0.23484225449291993,62.0,400.0,2.282128174210343,9.037293585414927,13.071067793406485,0.01,6.2158287073053575,3.6091908623063365,2.0694457213484254
train,erdos_renyi,12,0.3,1.75,1,4.0,716,553,0.7723463687150838,31,5.166666666666667,1.2133516482134197,0.23484225449291993,62.0,400.0,2.282128174210343,9.037293585414927,13.071067793406485,0.01,6.2158287073053575,4.812254483075115,2.293428488232066
train,erdos_renyi,12,0.3,1.75,1,5.0,783,717,0.9157088122605364,31,5.166666666666667,1.2133516482134197,0.23484225449291993,62.0,400.0,2.282128174210343,9.037293585414927,13.071067793406485,0.01,6.2158287073053575,6.015318103843894,2.4346997283100937
train,erdos_renyi,12,0.3,1.75,1,6.0,731,699,0.9562243502051984,31,5.166666666666667,1.2133516482134197,0.23484225449291993,62.0,400.0,2.282128174210343,9.037293585414927,13.071067793406485,0.01,6.2158287073053575,7.218381724612673,2.5291354257344603
train,erdos_renyi,12,0.3,1.75,1,7.0,532,521,0.9793233082706767,31,5.166666666666667,1.2133516482134197,0.23484225449291993,62.0,400.0,2.282128174210343,9.037293585414927,13.071067793406485,0.01,6.2158287073053575,8.421445345381452,2.595483544960487
train,erdos_renyi,12,0.3,1.75,2,4.0,759,619,0.8155467720685112,34,5.666666666666667,1.178511301977579,0.2079725827019257,68.0,470.0,2.8312826036963408,9.71470083127649,14.106044539917965,0.0135,6.289227833952748,4.439454941613704,2.2491645638252455
train,erdos_renyi,12,0.3,1.75,2,5.0,241,210,0.8713692946058091,34,5.666666666666667,1.178511301977579,0.2079725827019257,68.0,470.0,2.8312826036963408,9.71470083127649,14.106044539917965,0.0135,6.289227833952748,5.54931867701713,2.400532518573687
train,erdos_renyi,12,0.3,1.75,2,6.0,1515,1434,0.9465346534653465,34,5.666666666666667,1.178511301977579,0.2079725827019257,68.0,470.0,2.8312826036963408,9.71470083127649,14.106044539917965,0.0135,6.289227833952748,6.659182412420556,2.502398282130621
train,erdos_renyi,12,0.3,1.75,2,7.0,240,236,0.9833333333333333,34,5.666666666666667,1.178511301977579,0.2079725827019257,68.0,470.0,2.8312826036963408,9.71470083127649,14.106044539917965,0.0135,6.289227833952748,7.769046147823983,2.5741768501250895
train,erdos_renyi,12,0.3,1.75,2,8.0,245,239,0.9755102040816327,34,5.666666666666667,1.178511301977579,0.2079725827019257,68.0,470.0,2.8312826036963408,9.71470083127649,14.106044539917965,0.0135,6.289227833952748,8.878909883227408,2.626766290062277
train,erdos_renyi,12,0.3,1.75,3,4.0,1756,1414,0.8052391799544419,29,4.833333333333333,1.1426091000668408,0.23640188277244983,58.0,354.0,2.1826575041396903,8.685162568433647,12.812235568257053,0.011,6.181070635370484,5.115368801685919,2.3239803476705374
train,erdos_renyi,12,0.3,1.75,3,5.0,514,466,0.9066147859922179,29,4.833333333333333,1.1426091000668408,0.23640188277244983,58.0,354.0,2.1826575041396903,8.685162568433647,12.812235568257053,0.011,6.181070635370484,6.394211002107398,2.45796332969805
train,erdos_renyi,12,0.3,1.75,3,6.0,236,228,0.9661016949152542,29,4.833333333333333,1.1426091000668408,0.23640188277244983,58.0,354.0,2.1826575041396903,8.685162568433647,12.812235568257053,0.011,6.181070635370484,7.6730532025288785,2.5471794268868653
train,erdos_renyi,12,0.3,1.75,3,7.0,494,479,0.9696356275303644,29,4.833333333333333,1.1426091000668408,0.23640188277244983,58.0,354.0,2.1826575041396903,8.685162568433647,12.812235568257053,0.011,6.181070635370484,8.951895402950358,2.6097766096697352
train,erdos_renyi,12,0.3,1.75,4,1.0,496,53,0.10685483870967742,22,3.6666666666666665,1.8408935028645435,0.5020618644176028,44.0,246.0,0.589279482913332,8.041920331201048,10.171923571200502,0.0065,5.624999225529467,1.534090697871673,1.23090279237442
train,erdos_renyi,12,0.3,1.75,4,2.0,475,211,0.4442105263157895,22,3.6666666666666665,1.8408935028645435,0.5020618644176028,44.0,246.0,0.589279482913332,8.041920331201048,10.171923571200502,0.0065,5.624999225529467,3.068181395743346,1.8812610476419578
train,erdos_renyi,12,0.3,1.75,4,3.0,563,427,0.7584369449378331,22,3.6666666666666665,1.8408935028645435,0.5020618644176028,44.0,246.0,0.589279482913332,8.041920331201048,10.171923571200502,0.0065,5.624999225529467,4.602272093615019,2.2143247578455747
train,erdos_renyi,12,0.3,1.75,4,4.0,228,209,0.9166666666666666,22,3.6666666666666665,1.8408935028645435,0.5020618644176028,44.0,246.0,0.589279482913332,8.041920331201048,10.171923571200502,0.0065,5.624999225529467,6.136362791486692,2.4007980495206387
train,erdos_renyi,12,0.3,1.75,4,5.0,525,505,0.9619047619047619,22,3.6666666666666665,1.8408935028645435,0.5020618644176028,44.0,246.0,0.589279482913332,8.041920331201048,10.171923571200502,0.0065,5.624999225529467,7.670453489358365,2.5153140827625657
train,erdos_renyi,12,0.3,1.75,4,6.0,713,700,0.9817671809256662,22,3.6666666666666665,1.8408935028645435,0.5020618644176028,44.0,246.0,0.589279482913332,8.041920331201048,10.171923571200502,0.0065,5.624999225529467,9.204544187230038,2.5911089019254168
train,erdos_renyi,12,0.3,1.75,5,3.0,1014,640,0.631163708086785,28,4.666666666666667,1.3123346456686351,0.2812145669289932,56.0,338.0,1.6840465653889862,8.01270337786398,12.551414266380467,0.006,6.107549857549858,3.9262820512820515,2.1242788761933817
train,erdos_renyi,12,0.3,1.75,5,4.0,256,214,0.8359375,28,4.666666666666667,1.3123346456686351,0.2812145669289932,56.0,338.0,1.6840465653889862,8.01270337786398,12.551414266380467,0.006,6.107549857549858,5.235042735042735,2.3348968081268193
train,erdos_renyi,12,0.3,1.75,5,5.0,516,451,0.874031007751938,28,4.666666666666667,1.3123346456686351,0.2812145669289932,56.0,338.0,1.6840465653889862,8.01270337786398,12.551414266380467,0.006,6.107549857549858,6.543803418803419,2.4662127054151477
train,erdos_renyi,12,0.3,1.75,5,6.0,1214,1160,0.9555189456342669,28,4.666666666666667,1.3123346456686351,0.2812145669289932,56.0,338.0,1.6840465653889862,8.01270337786398,12.551414266380467,0.006,6.107549857549858,7.852564102564103,2.553546722129621
train,erdos_renyi,12,0.3,1.75,6,3.0,251,150,0.5976095617529881,33,5.5,1.3844373104863459,0.25171587463388106,66.0,452.0,2.3190778369099805,9.820561937014668,14.164246363908926,0.012,6.224608797276762,3.395241162150961,2.0265908626583373
train,erdos_renyi,12,0.3,1.75,6,4.0,520,397,0.7634615384615384,33,5.5,1.3844373104863459,0.25171587463388106,66.0,452.0,2.3190778369099805,9.820561937014668,14.164246363908926,0.012,6.224608797276762,4.526988216201281,2.2603014922482165
train,erdos_renyi,12,0.3,1.75,6,5.0,730,636,0.8712328767123287,33,5.5,1.3844373104863459,0.25171587463388106,66.0,452.0,2.3190778369099805,9.820561937014668,14.164246363908926,0.012,6.224608797276762,5.658735270251602,2.409180805708469
train,erdos_renyi,12,0.3,1.75,6,6.0,751,699,0.9307589880159787,33,5.5,1.3844373104863459,0.25171587463388106,66.0,452.0,2.3190778369099805,9.820561937014668,14.164246363908926,0.012,6.224608797276762,6.790482324301922,2.509192477712523
train,erdos_renyi,12,0.3,1.75,6,7.0,491,469,0.955193482688391,33,5.5,1.3844373104863459,0.25171587463388106,66.0,452.0,2.3190778369099805,9.820561937014668,14.164246363908926,0.012,6.224608797276762,7.922229378352243,2.579605558782062
train,erdos_renyi,12,0.3,1.75,6,8.0,257,253,0.9844357976653697,33,5.5,1.3844373104863459,0.25171587463388106,66.0,452.0,2.3190778369099805,9.820561937014668,14.164246363908926,0.012,6.224608797276762,9.053976432402562,2.6311797901615206
train,erdos_renyi,12,0.3,1.75,7,3.0,525,296,0.5638095238095238,31,5.166666666666667,1.5723301886761007,0.3043219720018259,62.0,412.0,2.2609402078306196,9.492675285859972,13.46418437530124,0.0065,6.1246380133620795,3.5562414271134655,2.0593151130539966
train,erdos_renyi,12,0.3,1.75,7,4.0,734,576,0.784741144414169,31,5.166666666666667,1.5723301886761007,0.3043219720018259,62.0,412.0,2.2609402078306196,9.492675285859972,13.46418437530124,0.0065,6.1246380133620795,4.741655236151288,2.285654620006566
train,erdos_renyi,12,0.3,1.75,7,5.0,507,447,0.8816568047337278,31,5.166666666666667,1.5723301886761007,0.3043219720018259,62.0,412.0,2.2609402078306196,9.492675285859972,13.46418437530124,0.0065,6.1246380133620795,5.927069045189109,2.4287388114352244
train,erdos_renyi,12,0.3,1.75,7,6.0,499,467,0.935871743486974,31,5.166666666666667,1.5723301886761007,0.3043219720018259,62.0,412.0,2.2609402078306196,9.492675285859972,13.46418437530124,0.0065,6.1246380133620795,7.112482854226931,2.5244910188707452
train,erdos_renyi,12,0.3,1.75,7,7.0,482,468,0.970954356846473,31,5.166666666666667,1.5723301886761007,0.3043219720018259,62.0,412.0,2.2609402078306196,9.492675285859972,13.46418437530124,0.0065,6.1246380133620795,8.297896663264753,2.591793379290636
train,erdos_renyi,12,0.3,1.75,7,8.0,253,248,0.9802371541501976,31,5.166666666666667,1.5723301886761007,0.3043219720018259,62.0,412.0,2.2609402078306196,9.492675285859972,13.46418437530124,0.0065,6.1246380133620795,9.483310472302575,2.641067761084049
train,erdos_renyi,12,0.3,1.75,8,2.0,269,103,0.3828996282527881,28,4.666666666666667,1.1785113019775793,0.2525381361380527,56.0,334.0,1.6413278289999562,8.237655639633086,12.10520172593874,0.009,6.14401316572243,2.6331484995953267,1.7662375135246795
train,erdos_renyi,12,0.3,1.75,8,3.0,263,165,0.6273764258555133,28,4.666666666666667,1.1785113019775793,0.2525381361380527,56.0,334.0,1.6413278289999562,8.237655639633086,12.10520172593874,0.009,6.14401316572243,3.9497227493929903,2.127967930566326
train,erdos_renyi,12,0.3,1.75,8,4.0,489,417,0.852760736196319,28,4.666666666666667,1.1785113019775793,0.2525381361380527,56.0,334.0,1.6413278289999562,8.237655639633086,12.10520172593874,0.009,6.14401316572243,5.266296999190653,2.337650044756171
train,erdos_renyi,12,0.3,1.75,8,5.0,1224,1132,0.9248366013071896,28,4.666666666666667,1.1785113019775793,0.2525381361380527,56.0,334.0,1.6413278289999562,8.237655639633086,12.10520172593874,0.009,6.14401316572243,6.582871248988317,2.4682880600927146
train,erdos_renyi,12,0.3,1.75,8,6.0,755,726,0.9615894039735099,28,4.666666666666667,1.1785113019775793,0.2525381361380527,56.0,334.0,1.6413278289999562,8.237655639633086,12.10520172593874,0.009,6.14401316572243,7.899445498785981,2.555146020859765
train,erdos_renyi,12,0.3,1.75,9,3.0,252,116,0.4603174603174603,39,6.5,1.3844373104863459,0.21299035545943784,78.0,608.0,2.679659344231106,10.249614256580609,16.238634647002435,0.013,6.342787433834541,2.9274403540774805,1.9124197198822597
train,erdos_renyi,12,0.3,1.75,9,5.0,254,210,0.8267716535433071,39,6.5,1.3844373104863459,0.21299035545943784,78.0,608.0,2.679659344231106,10.249614256580609,16.238634647002435,0.013,6.342787433834541,4.879067256795801,2.3371843700884942
train,erdos_renyi,12,0.3,1.75,9,6.0,735,665,0.9047619047619048,39,6.5,1.3844373104863459,0.21299035545943784,78.0,608.0,2.679659344231106,10.249614256580609,16.238634647002435,0.013,6.342787433834541,5.854880708154961,2.4520802464477773
train,erdos_renyi,12,0.3,1.75,9,7.0,1014,955,0.9418145956607495,39,6.5,1.3844373104863459,0.21299035545943784,78.0,608.0,2.679659344231106,10.249614256580609,16.238634647002435,0.013,6.342787433834541,6.830694159514121,2.5336648677649647
train,erdos_renyi,12,0.3,1.75,9,8.0,745,715,0.959731543624161,39,6.5,1.3844373104863459,0.21299035545943784,78.0,608.0,2.679659344231106,10.249614256580609,16.238634647002435,0.013,6.342787433834541,7.806507610873282,2.593651441970041
train,erdos_renyi,12,0.3,2.5,0,2.0,236,210,0.8898305084745762,28,4.666666666666667,1.4907119849998598,0.3194382824999699,56.0,344.0,1.429595868938591,9.042153193548756,12.620638492026078,0.0145,12.355208244539732,5.2950892476598845,2.8622185077824716
train,erdos_renyi,12,0.3,2.5,0,3.0,495,492,0.9939393939393939,28,4.666666666666667,1.4907119849998598,0.3194382824999699,56.0,344.0,1.429595868938591,9.042153193548756,12.620638492026078,0.0145,12.355208244539732,7.942633871489827,3.285290105712344
train,erdos_renyi,12,0.3,2.5,0,4.0,481,480,0.997920997920998,28,4.666666666666667,1.4907119849998598,0.3194382824999699,56.0,344.0,1.429595868938591,9.042153193548756,12.620638492026078,0.0145,12.355208244539732,10.590178495319769,3.5154547242855574
train,erdos_renyi,12,0.3,2.5,0,5.0,1010,1010,1.0,28,4.666666666666667,1.4907119849998598,0.3194382824999699,56.0,344.0,1.429595868938591,9.042153193548756,12.620638492026078,0.0145,12.355208244539732,13.237723119149711,3.6557134552153534
train,erdos_renyi,12,0.3,2.5,0,6.0,263,263,1.0,28,4.666666666666667,1.4907119849998598,0.3194382824999699,56.0,344.0,1.429595868938591,9.042153193548756,12.620638492026078,0.0145,12.355208244539732,15.885267742979654,3.748635744838145
train,erdos_renyi,12,0.3,2.5,0,7.0,515,515,1.0,28,4.666666666666667,1.4907119849998598,0.3194382824999699,56.0,344.0,1.429595868938591,9.042153193548756,12.620638492026078,0.0145,12.355208244539732,18.532812366809598,3.814125674614537
train,erdos_renyi,12,0.3,2.5,1,1.0,448,135,0.3013392857142857,28,4.666666666666667,1.8408935028645437,0.3944771791852593,56.0,358.0,0.7696805471558041,9.074774338134446,12.590141127761717,0.013,12.111216780702666,2.5952607387219997,1.9474657928923935
train,erdos_renyi,12,0.3,2.5,1,4.0,522,522,1.0,28,4.666666666666667,1.8408935028645437,0.3944771791852593,56.0,358.0,0.7696805471558041,9.074774338134446,12.590141127761717,0.013,12.111216780702666,10.381042954887999,3.5075983923841347
train,erdos_renyi,12,0.3,2.5,1,5.0,741,741,1.0,28,4.666666666666667,1.8408935028645437,0.3944771791852593,56.0,358.0,0.7696805471558041,9.074774338134446,12.590141127761717,0.013,12.111216780702666,12.97630369361,3.650053409607473
train,erdos_renyi,12,0.3,2.5,1,6.0,1033,1033,1.0,28,4.666666666666667,1.8408935028645437,0.3944771791852593,56.0,358.0,0.7696805471558041,9.074774338134446,12.590141127761717,0.013,12.111216780702666,15.571564432331998,3.744395091090661
train,erdos_renyi,12,0.3,2.5,1,7.0,256,256,1.0,28,4.666666666666667,1.8408935028645437,0.3944771791852593,56.0,358.0,0.7696805471558041,9.074774338134446,12.590141127761717,0.013,12.111216780702666,18.166825171053997,3.810842598777798
train,erdos_renyi,12,0.3,2.5,2,3.0,533,527,0.9887429643527205,28,4.666666666666667,1.0274023338281628,0.22015764296317772,56.0,330.0,1.8577276078086011,8.188717310656088,11.940674258226137,0.0075,12.614566224839493,8.10936400168253,3.296787698096686
train,erdos_renyi,12,0.3,2.5,2,4.0,738,737,0.9986449864498645,28,4.666666666666667,1.0274023338281628,0.22015764296317772,56.0,330.0,1.8577276078086011,8.188717310656088,11.940674258226137,0.0075,12.614566224839493,10.812485335576707,3.5233640836980284
